URL,Name,Address,Contact,Website,Categories
https://www.places2play.org/place?id=4915,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4916,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4917,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4918,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4919,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4920,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4921,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4922,Pickleball Courts at Crawfordsville Parks & Recreation Center,"922 E. South Blvd, East Of Payton St., Crawfordsville, IN 47933","Kelly Price, Staff",http://www.crafordsville.net,"Su, M, T, W, T, F, Sa, Beginners Welcome, Portable Nets, Drop-In Fee, Public, Indoor Courts"
https://www.places2play.org/place?id=4923,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4924,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4925,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4926,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4927,Pickleball Courts at Barrington Park District Fitness & Rec Ctr,"235 Lyons Drive, Barrington, IL 60010","Kent Hengels, Staff",http://www.barringtonparkdistr,"Su, M, T, W, T, F, Sa, Drop-In Fee, Indoor Courts"
https://www.places2play.org/place?id=4928,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4929,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4930,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4931,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4932,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4933,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4934,Pickleball Courts at Rolling Dunes Park,"Ne Corner Of 35th & Siano Loop, Kingwood, Florence, OR 97439",John Griffin,http://www.ci.florence.or.us/p,"Su, M, T, W, T, F, Sa, Outdoor Courts"
https://www.places2play.org/place?id=4935,Pickleball Courts at Herb Dolan Park,"26th St. N & Ave.a, Bradenton Beach, FL",Jim Lynch,,Outdoor Courts
https://www.places2play.org/place?id=4936,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4937,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4938,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4939,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4940,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4941,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4942,Pickleball Courts at Palm Creek Golf & RV,"1110 N. Henness Rd, Casa Grande, AZ 85122",Unknown,https://palmcreekpickleballclu,"Su, M, T, W, T, F, Sa, Membership Required, Private, Concrete, Lighted Courts, Outdoor Courts, Permanent Nets, Gated Community, RV Resort, Spectator Seating, 2.5 Players, 3.0 Players, 3.5 Players, 4.0 Players, 4.5 Players, 5.0 Players, All Day Play, Evening Play, Age Restricted, Beginner Classes, Beginners Welcome, Challenge Court, Dura 40"
https://www.places2play.org/place?id=4943,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4944,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4945,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4946,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4947,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4948,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4949,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4950,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4951,Pickleball Courts at Timothy Pollard Memorial Park,"4680 S. Peninsula Drive, Ponce Inlet, FL 32127",Jakie French,https://holdmycourt.com/reserv,"Su, M, T, W, T, F, Sa, Public, Acrylic Surface, Indoor Courts, Lighted Courts, Outdoor Courts, Permanent Nets, Public Park, Restrooms, Water Fountain, Morning Play, Evening Play, Senior Crowd, Free to Play"
https://www.places2play.org/place?id=4952,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4953,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4954,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4955,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4956,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4957,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4958,Pickleball Courts at West Vancouver Outside Court,"Marine Dr. & 29th Street, West Vancouver,, BC",Ed & Lilly  Orlovsky,https://westvancouverrec.ca/,Outdoor Courts
https://www.places2play.org/place?id=4959,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4960,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4961,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4962,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4963,Pickleball Courts at GOOCHLAND COUNTY PARKS & REC CENTRAL GYM,"2748 Dogtown Road, Whitehall Road, Goochland County, VA 23063","Tom Lind, Goochland Ambassador",,"Su, M, T, W, T, F, Sa, Public, Indoor Courts, Restrooms, 2.5 Players, 3.0 Players, 3.5 Players, 4.0 Players, Morning Play, Beginners Welcome, Senior Crowd, Jugs Indoor, Free to Play"
https://www.places2play.org/place?id=4964,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4965,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4966,"Pickleball Courts at The Salvation Army, Kroc Center","1401 Ballentine Blvd, Norfolk, VA 23504","Cherrod Taylor, Staff",http://www.hamptonroadskroc.or,"Su, M, T, W, T, F, Sa, Indoor Courts, Public"
https://www.places2play.org/place?id=4967,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4968,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4969,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4970,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4971,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4972,Pickleball Courts at Kennedy Seniors’ Recreation Centre,"11760 88th Avenue, Delta, BC V4C 3C5",,http://delta.ca/parks-recreati,Indoor Courts
https://www.places2play.org/place?id=4973,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4974,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4975,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4976,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4977,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4978,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4979,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4980,Pickleball Courts at Skaha Lake Park,"3661 Parkview St, Penticton, BC V2A 3W2",,http://www.penticton.ca/,Outdoor Courts
https://www.places2play.org/place?id=4981,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4982,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4983,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4984,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4985,Pickleball Courts at Marpole Oakridge Community Centre,"990 W 59th Ave, Vancouver, BC V6P 1X9",,http://vancouver.ca/files/cov/,Indoor Courts
https://www.places2play.org/place?id=4986,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4987,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4988,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4989,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4990,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4991,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4992,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4993,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4994,Pickleball Courts at The Club at Heritage Cadence,"445 E. Heritage Bridge Ave., Lake Mead And Cadence Crest, Henderson, NV 89011",Cyndy Bills,https://www.lennar.com/new-hom,"Su, M, T, W, T, F, Sa, Outdoor Courts, Permanent Nets, Club Run Facility, Gated Community, Restrooms, Spectator Seating, 2.5 Players, 3.0 Players, 3.5 Players, 4.0 Players, Morning Play, Evening Play, Verify Schedule, Age Restricted, Invite Only, Free to Play"
https://www.places2play.org/place?id=4995,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4996,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4997,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4998,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=4999,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5000,Place,,,,
https://www.places2play.org/place?id=5001,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5002,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5003,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5004,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5005,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5006,Pickleball Courts at Whitney Mesa Tennis Complex,"1575 Galleria Drive, Henderson, NV 89009-5050",James Dinicola,http://Cityofhenderson.com,"Su, M, T, W, T, F, Sa, Permanent Nets, Public, Free to Play, Public Park, Morning Play, Evening Play, Lighted Courts, 3.0 Players, Outdoor Courts, 3.5 Players, Restrooms, Water Fountain, 2.5 Players, Onix Pure Outdoor, Dura 40, 4.0 Players, Franklin X, 4.5 Players, 5.0 Players"
https://www.places2play.org/place?id=5007,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5008,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5009,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5010,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5011,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5012,Pickleball Courts at Harrow and Colchester South Recreation Complex,"243 Mcaffee Street, Harrow, ON N0R 1G0",Cynthia Cakebread,,"Su, M, T, W, T, F, Sa, Outdoor Courts"
https://www.places2play.org/place?id=5013,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5014,Pickleball Courts at The Willamettans - Family Nudist Resort,"37000 Parsons Creek Rd, Regal Ln, Springfield, OR 97478",Office Staff,http://www.willamettans.com,Outdoor Courts
https://www.places2play.org/place?id=5015,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5016,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5017,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5018,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5019,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5020,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5021,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5022,Pickleball Courts at Yonsei University - Sport Science Building,"50 Yonsei-ro, Seodaemun-gu, Seoul, KOR 03722",Jinmoo Heo,https://blog.naver.com/pickleb,"Su, M, T, W, T, F, Sa, Indoor Courts, Public"
https://www.places2play.org/place?id=5023,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5024,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5025,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5026,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5027,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5028,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5029,Pickleball Courts at North Delta Recreation Centre,"11415 84th Ave, Delta, BC V4C 2L9",,http://bcpickleball.com/schedu,Indoor Courts
https://www.places2play.org/place?id=5030,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5031,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5032,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5033,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5034,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5035,Pickleball Courts at Queensborough Middle School,"833 Salter St, New Westminster, BC V3M 6G8",,http://bcpickleball.com/,Indoor Courts
https://www.places2play.org/place?id=5036,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5037,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5038,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5039,Pickleball Courts at Cedar Heights Community Centre,"2316 Lakeview Drive, Blind Bay, BC V0E 2W2",250-253-6000,http://www.cedarheightscommuni,Outdoor Courts
https://www.places2play.org/place?id=5040,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5041,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5042,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5043,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5044,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5045,Pickleball Courts at Sunshine Coast Arena,"5982 Shoal Way, Sechelt, BC V0N 3A5",,http://www.sunshinecoastpickle,Indoor Courts
https://www.places2play.org/place?id=5046,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5047,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5048,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5049,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5050,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5051,Pickleball Courts at Kitsilano Community Centre,"2690 Larch St, Vancouver, BC V6K 4K9",,http://bcpickleball.com/,Indoor Courts
https://www.places2play.org/place?id=5052,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5053,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5054,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5055,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5056,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5057,Pickleball Courts at Bauer Drive Local Park,"14625 Bauer Drive, Rockville, MD 20853",Larry Tubman,,"Public, Outdoor Courts"
https://www.places2play.org/place?id=5058,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5059,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5060,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5061,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5062,Pickleball Courts at ACAC Fitness & Wellness Center- Albemarle Square,"500 Albemarle Square (rt.29), Rio Road, Charlottesville, VA 22901",Acac (or Margie 703-501-7701),http://acac.com/charlottesvill,"Su, M, T, W, T, F, Sa, Public, Membership Required, Indoor Courts, Portable Nets, Wood, Food Available, Restrooms, Snacks Available, Water Fountain, Wheelchair Accessible, Onix Pure Indoor, Drop-In Fee"
https://www.places2play.org/place?id=5063,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5064,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5065,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5066,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5067,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5068,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5069,Pickleball Courts at Sawicki Park,"996 Middleton Way, Vernon, BC V1B 3V5",250.503-6631,https://www.vernonpickleball.c,Outdoor Courts
https://www.places2play.org/place?id=5070,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5071,Pickleball Courts at Dorchester Park,"2714 Nw Neptune, Hw 101 N., Lincoln City, OR 97367",Jane Mulholland,,"Su, M, T, W, T, F, Sa, Public, Indoor Courts, Outdoor Courts, Portable Nets, Public Park, Restrooms, Beginners Welcome, Challenge Court, Recreational Focused, Franklin X, Drop-In Fee"
https://www.places2play.org/place?id=5072,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5073,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5074,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5075,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5076,Place,,,,
https://www.places2play.org/place?id=5077,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5078,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5079,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5080,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5081,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5082,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5083,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5084,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5085,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5086,Pickleball Courts at Center Park,"408 E. Adams, North 5th St & East Madison, Riverton, IL 62561",217-629-9122,http://riverton.illinois.gov,Outdoor Courts
https://www.places2play.org/place?id=5087,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5088,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5089,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5090,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5091,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5092,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5093,Pickleball Courts at Old Hodgenville Elementary,"208 College Street, Hodgenville, KY 42748",270 735-3394,,"Su, M, T, W, T, F, Sa, Indoor Courts"
https://www.places2play.org/place?id=5094,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5095,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5096,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5097,Pickleball Courts at Tamuning Christian Fellowship,"555 Gov Carlos Camacho Rd., Just Past Onward Resort, Tamuning, GU 96913",Edward Perez,,Outdoor Courts
https://www.places2play.org/place?id=5098,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5099,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5100,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5101,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5102,Pickleball Courts at Nampa Recreation Center,"12th Ave, & Constitution, Nampa, ID 83653",Donald Denton,,"Su, M, T, W, T, F, Sa, Indoor Courts, Portable Nets, Restrooms, Water Fountain, 2.5 Players, 3.0 Players, 3.5 Players, 4.0 Players, Morning Play, Beginners Welcome, Onix Pure Indoor, Jugs Indoor, Drop-In Fee, Public"
https://www.places2play.org/place?id=5103,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5104,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5105,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5106,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5107,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5108,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5109,Pickleball Courts at Glen Allan Recreation Complex,"199 Georgian Way, Sherwood Park, AB T8A 2W9",,http://www.strathcona.ca/,Indoor Courts
https://www.places2play.org/place?id=5110,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5111,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5112,Pickleball Courts at Cromie Park,"4907 42b Ave, Delta, BC V4K 1A6",,http://www.delta.ca/,Outdoor Courts
https://www.places2play.org/place?id=5113,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5114,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5115,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5116,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5117,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5118,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5119,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5120,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5121,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5122,Pickleball Courts at Villas of Spanish Oaks,"3150 Ne 36th Ave, 35th St, Ocala, FL 34479",Art Alwine,,"Private, Asphalt, Outdoor Courts, Permanent Nets, Morning Play, Evening Play, Franklin X, Public"
https://www.places2play.org/place?id=5123,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5124,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5125,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5126,Place,,,,
https://www.places2play.org/place?id=5127,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5128,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5129,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5130,Pickleball Courts at Waco Regional Tennis & Fitness,"900 West Lake Shore Drive, Waco, TX 76708",Jodi Thurman,http://www.wacotennis.com,"Su, M, T, W, T, F, Sa, Public, Lighted Courts, Outdoor Courts, Permanent Nets, Club Run Facility, Restrooms, Snacks Available, Spectator Seating, Tennis Club, Water Fountain, Wheelchair Accessible, 2.5 Players, 3.0 Players, 3.5 Players, 4.0 Players, All Day Play, Dawn Play, Morning Play, Afternoon Play, Evening Play, Night Play, Beginner Classes, Beginners Welcome, Challenge Court, Recreational Focused, Silversneakers, Dura 40, Franklin X, Drop-In Fee"
https://www.places2play.org/place?id=5131,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5132,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5133,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5134,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5135,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5136,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5137,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5138,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5139,Pickleball Courts at Orange Park Sports & Recreation Park,"1109 Gano Avenue , Debarry And Gano, Orange Park, FL 32073",Emily Dockery,http://www.townoforangepark.co,Outdoor Courts
https://www.places2play.org/place?id=5140,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5141,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5142,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5143,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5144,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5145,Pickleball Courts at Simmons Park,"1200 Clifton Road, Bethel Park, PA 15102",,,Outdoor Courts
https://www.places2play.org/place?id=5146,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5147,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5148,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5149,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5150,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5151,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5152,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5153,Pickleball Courts at Crandall's Park,"64 Cider Mill Road, Merrow Rd, Tolland, CT 06084",Tolland Rec Center,http://www.tolland.org/recreat,"Su, M, T, W, T, F, Sa, Outdoor Courts"
https://www.places2play.org/place?id=5154,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5155,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5156,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5157,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5158,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5159,Pickleball Courts at Winthrop Rink,"208 White Ave., Winthrop, WA 98862",Winthrop Rink,http://www.winthroprink.org/pi,"Su, M, T, W, T, F, Sa, Public, Concrete, Lighted Courts, Outdoor Courts, Portable Nets, Public Park, Restrooms, Snacks Available, Spectator Seating, Water Fountain, None, 2.5 Players, 3.0 Players, 3.5 Players, 4.0 Players, 4.5 Players, 5.0 Players, Pro Players, Morning Play, Evening Play, Night Play, Verify Schedule, Beginners Welcome, Recreational Focused, Senior Crowd, Wheelchair Play, Young Crowd, Core Outdoor Pickleball, Onix Pure Outdoor, Drop-In Fee"
https://www.places2play.org/place?id=5160,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5161,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5162,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5163,Pickleball Courts at Cranston Community Center,"11 Cranarch Rd Se, Calgary, AB T3M 0S8",403 781-6614,http://www.calgarypickleballcl,"Su, M, T, W, T, F, Sa, Drop-In Fee, Indoor Courts"
https://www.places2play.org/place?id=5164,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5165,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5166,Place,,,,
https://www.places2play.org/place?id=5167,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5168,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5169,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5170,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5171,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5172,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5173,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5174,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5175,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5176,Pickleball Courts at Gateway Recreation Center,"601 Shoenbar Road, Ketchikan, AK 99901",Keith Anderson,http://ak-ketchikangatewayboro,"Su, M, T, W, T, F, Sa, Public, Indoor Courts, Beginners Welcome, Challenge Court, Recreational Focused, Drop-In Fee"
https://www.places2play.org/place?id=5177,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5178,Pickleball Courts at Cortez Recreation Center,"425 Roger Smith Avenue, E. Montezuma, Cortez, CO 81321",Staff,http://www.cityofcortez.com,"Su, M, T, W, T, F, Sa, Indoor Courts, Verify Schedule, Public"
https://www.places2play.org/place?id=5179,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5180,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5181,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5182,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5183,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5184,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5185,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5186,503 Service Temporarily Unavailable,,,,
https://www.places2play.org/place?id=5187,503 Service Temporarily Unavailable,,,,
